City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amaravati,2018-12-21,48.88,558.7028504089336,6.61,63.12,69.73,,0.94,29.45,23.97,0.06,,0.11,84.99,Satisfactory
Amaravati,2018-12-22,,81.9,3.65,55.65,,17.93,1.17,13.62,27.34,0.07,0.15,0.1,91.95724137931036,Satisfactory
Amaravati,2018-12-23,83.4,121.25,2.86,46.47,49.33,20.01,1.0,12.32,32.68,0.08,0.21,0.1,177.4689655172414,Moderate
Amaravati,2018-12-24,93.78,142.65,,67.51,,19.51,1.34,42.75,29.16,0.1,0.21,0.1,210.4903448275862,Poor
Amaravati,2018-12-25,92.72,135.61,13.43,77.45,90.88,19.49,1.16,20.19,24.79,0.1,0.22,,206.87172413793104,Poor
Amaravati,2018-12-26,76.48,114.53,12.45,69.63,82.08,18.65,1.08,13.32,24.73,0.05,0.05,0.1066666666666666,153.84551724137933,Moderate
Amaravati,2018-12-27,50.45,87.25,5.44,51.24,56.68,21.42,0.89,10.45,27.83,0.0,0.01,0.1033333333333333,87.25,Satisfactory
Amaravati,2018-12-28,73.19,127.1,,69.17,,,0.92,25.43,22.5,0.07,0.22,,142.61413793103446,Moderate
Amaravati,2018-12-29,82.53,145.06,5.44,67.17,72.61,21.34,1.01,28.57,24.03,0.09,0.19,0.13,174.4989655172414,Moderate
Amaravati,2018-12-30,95.18,154.73,,76.4,,15.29,1.34,33.25,30.68,0.1,0.36,0.15,215.26965517241385,Poor
Amaravati,2018-12-31,79.29,136.71,4.239999999999995,74.24,78.47999999999999,15.82,1.1,40.52,28.79,0.09,0.23,0.16,163.438275862069,Moderate
Amaravati,2019-01-01,83.17,140.9,6.56,83.38,89.94,15.16,1.09,30.85,24.84,0.1,0.21,0.11,176.6837931034483,Moderate
Amaravati,2019-01-02,109.97,,13.93,124.57,138.5,10.65,1.38,48.92,30.25,0.11,0.25,0.13,265.7596551724138,Poor
Amaravati,2019-01-03,139.38,,35.59,140.17,175.76,,1.24,42.26,20.87,0.13,0.58,0.13,315.10558139534885,Very Poor
Amaravati,2019-01-04,,,9.48,106.1,115.58,9.27,1.43,15.29,26.24,0.12,0.25,0.1,305.1979069767442,Very Poor
Amaravati,2019-01-05,127.94,196.3,,,99.14,11.1,1.33,15.9,28.51,0.11,0.31,0.1,306.3260465116279,Very Poor
Amaravati,2019-01-06,126.66,184.73,,,104.14,13.66,1.45,11.75,26.07,0.12,0.22,0.1,305.34372093023256,Very Poor
Amaravati,2019-01-07,121.47,215.5,17.24,103.31,120.55,13.63,1.5,16.53,24.55,0.12,0.31,0.1,301.3606976744186,Very Poor
Amaravati,2019-01-08,118.17,219.63,36.87,121.38,158.25,11.21,1.25,39.68,21.18,0.1,0.25,,293.75275862068963,Poor
Amaravati,2019-01-09,97.45,225.75,12.68,121.94,134.62,10.39,0.86,66.39,27.23,0.09,0.16,0.18,223.01896551724136,Poor
Amaravati,2019-01-10,115.23,198.47,14.96,113.39,128.35,7.38,0.78,,20.07,0.11,0.23,0.13,283.71620689655174,Poor
Amaravati,2019-01-11,121.81,193.4,11.170000000000002,100.16,111.33,,0.96,10.56,24.73,0.1,0.15,,301.6216279069768,Very Poor
Amaravati,2019-01-12,99.69,157.03,5.83,71.61,77.44,15.19,0.5,10.52,24.22,0.08,0.08,0.1,230.6658620689655,Poor
Amaravati,2019-01-13,92.66,146.49,4.86,57.32,62.18,17.36,0.64,12.33,25.51,0.07,0.18,0.1,206.6668965517241,Poor
Amaravati,2019-01-14,116.99,172.92,,58.43,61.34,17.38,0.44,12.91,26.84,0.1,0.12,0.1,289.72448275862064,Poor
Amaravati,2019-01-15,,182.65,,60.37,66.05,,1.02,26.39,21.83,,0.14,0.11,155.2506711409396,Moderate
Amaravati,2019-01-16,108.43,159.44,3.49,50.62,54.11,17.97,0.7,6.49,24.73,0.08,0.13,0.1,260.50241379310347,Poor
Amaravati,2019-01-17,118.0,174.01,3.46,58.6,,16.97,0.82,13.73,24.69,0.1,0.18,0.1,293.17241379310343,Poor
Amaravati,2019-01-18,107.94,163.17,5.640000000000001,63.17,68.81,18.79,0.8,26.75,,0.08,0.15,0.1,258.82965517241377,Poor
Amaravati,2019-01-19,108.34,173.27,13.44,61.22,74.66,22.53,0.72,11.71,23.64,0.09,0.13,0.1,260.1951724137931,Poor
Amaravati,2019-01-20,96.45,159.1,17.23,,,17.22,0.91,16.0,22.52,0.07,0.11,0.1,219.60517241379316,Poor
Amaravati,2019-01-21,90.25,,7.53,64.26,71.79,18.38,0.55,14.8,25.31,0.06,0.09,0.1,127.76986577181208,Moderate
Amaravati,2019-01-22,100.34,165.55,20.01,60.14,80.15,20.43,,,24.82,0.06,0.08,0.1,232.8848275862069,Poor
Amaravati,2019-01-23,,,,,53.33,21.17,0.55,13.17,28.15,0.02,0.02,0.1,111.99630872483222,Moderate
Amaravati,2019-01-24,62.74,108.94,6.36,43.14,49.5,20.36,0.87,11.48,20.37,0.04,0.04,0.1,106.94,Moderate
Amaravati,2019-01-25,,63.23,3.87,38.2,42.07,21.38,0.72,,17.24,0.02,0.01,0.1025,63.23,Satisfactory
Amaravati,2019-01-26,15.12,40.61,2.65,22.75,25.4,22.92,0.38,8.37,,0.0,0.02,0.105,40.61,Good
Amaravati,2019-01-27,,,2.38,27.55,29.93,22.29,0.44,11.04,19.68,0.02,0.06,0.1075,49.07,Good
Amaravati,2019-01-28,51.67,70.71,,55.79,,17.58,1.28,15.66,20.15,0.06,0.12,0.11,85.9251724137931,Satisfactory
Amaravati,2019-01-29,54.24,87.78,5.5,56.1,61.6,17.76,0.98,27.99,25.38,0.04,0.05,0.1,90.26758620689657,Satisfactory
Amaravati,2019-01-30,47.81,,5.980000000000004,65.34,71.32000000000001,17.61,1.02,26.84,36.53,0.03,0.08,0.15,99.22,Satisfactory
Amaravati,2019-01-31,84.99,137.17,,71.78,76.92,12.16,1.39,15.58,47.94,0.07,0.14,,182.89689655172413,Moderate
Amaravati,2019-02-01,63.05,111.15,5.4,68.18,73.58000000000001,15.31,1.06,13.42,47.46,0.06,,0.11,107.99827586206897,Moderate
Amaravati,2019-02-02,71.09,128.56,29.13,85.01,114.14,14.32,1.15,10.68,40.2,,0.1,,135.4451724137931,Moderate
Amaravati,2019-02-03,76.78,129.54,6.08,69.13,75.21,13.58,1.27,17.71,48.7,0.06,0.1,0.1,154.8696551724138,Moderate
Amaravati,2019-02-04,73.21,129.76,3.04,61.14,64.18,,1.11,16.63,,0.08,0.14,0.1,142.68241379310342,Moderate
Amaravati,2019-02-05,81.64,146.56,,,96.52,14.61,1.58,12.92,43.18,0.08,0.19,0.1,171.46068965517242,Moderate
Amaravati,2019-02-06,81.71,142.46,15.23,74.7,89.93,10.83,1.03,18.7,37.16,0.07,0.09,0.1,171.69965517241377,Moderate
Amaravati,2019-02-07,75.52,125.82,7.69,25.85,33.54,10.97,0.74,12.37,32.23,0.05,0.06,0.1,150.56827586206896,Moderate
Amaravati,2019-02-08,58.02,96.18,2.61,16.37,18.98,17.41,0.76,8.47,,0.0,0.0,0.12,96.6544827586207,Satisfactory
Amaravati,2019-02-09,65.56,128.56,6.379999999999999,23.26,29.64,16.81,0.86,16.7,34.16,0.01,0.05,0.14,119.311677852349,Moderate
Amaravati,2019-02-10,56.98,148.8,1.02,16.86,17.88,13.91,0.52,10.21,32.14,0.01,0.06,0.13,132.75973154362418,Moderate
Amaravati,2019-02-11,74.5,119.5,,17.12,20.31,16.46,0.66,,39.91,0.01,0.02,0.12,147.08620689655172,Moderate
Amaravati,2019-02-12,66.61,121.81,4.03,26.18,30.21,13.97,0.66,9.84,39.63,0.02,,0.11,120.15137931034482,Moderate
Amaravati,2019-02-13,170.2248029720858,142.17,3.01,28.42,31.43,14.9,0.74,10.43,41.96,0.06,0.1,0.1,134.66,Moderate
Amaravati,2019-02-14,69.96,130.91,15.49,35.52,51.010000000000005,16.42,0.84,9.78,37.99,0.05,0.08,0.11,131.58758620689653,Moderate
Amaravati,2019-02-15,60.11,101.22,2.29,22.82,25.11,16.94,0.7,6.98,40.95,0.02,,0.1,101.14617449664428,Moderate
Amaravati,2019-02-16,33.9,64.61,2.59,15.97,18.56,14.52,0.55,46.50442522273996,32.91,0.0,0.01,0.1083333333333333,64.61,Satisfactory
Amaravati,2019-02-17,31.75,58.96,1.38,13.31,14.69,12.92,0.54,13.52,27.85,0.0,0.01,0.1166666666666666,58.96,Satisfactory
Amaravati,2019-02-18,34.8,72.77,7.55,17.35,24.9,10.31,0.59,12.99,24.83,0.0,0.0,,72.77,Satisfactory
Amaravati,2019-02-19,32.07,63.36,8.59,17.16,25.75,,0.72,10.51,19.85,0.0,0.0,,63.36,Satisfactory
Amaravati,2019-02-20,30.32,66.4,7.19,15.259999999999998,22.45,9.84,0.58,10.5,24.21,0.0,0.01,0.1416666666666666,66.4,Satisfactory
Amaravati,2019-02-21,38.35,95.79,,,39.84,9.69,0.72,8.3,27.25,0.0,,,95.79,Satisfactory
Amaravati,2019-02-22,36.92,,26.53,25.18,51.71,10.43,0.64,14.78,30.4,0.0,0.04,0.1,104.80718120805368,Moderate
Amaravati,2019-02-23,,149.98,,,72.49,9.94,0.8,9.67,31.72,0.02,0.07,0.11,133.54375838926174,Moderate
Amaravati,2019-02-24,42.51,121.35,18.77,24.64,43.41,13.1,0.53,14.5,35.13,,,0.12,114.52114093959732,Moderate
Amaravati,2019-02-25,33.88,80.8,,18.86,,14.69,0.51,13.5,30.89,0.0,0.01,0.1,80.8,Satisfactory
Amaravati,2019-02-26,,,3.89,12.56,16.45,11.9,0.46,11.27,19.85,0.0,0.0,0.1,52.83,Satisfactory
Amaravati,2019-02-27,14.78,39.26,2.82,8.15,10.97,9.17,0.4,10.43,23.58,0.0,0.01,0.1,39.26,Good
Amaravati,2019-02-28,20.92,,3.23,13.32,16.55,9.1,0.56,15.85,25.36,0.0,0.01,0.1,49.94,Good
Amaravati,2019-03-01,27.08,59.54,2.49,9.07,11.56,11.97,0.52,11.04,33.63,0.0,0.01,0.11,59.54,Satisfactory
Amaravati,2019-03-02,139.49000228192725,,2.9,8.11,11.01,10.79,0.44,8.55,27.48,0.0,0.0,0.12,51.79,Satisfactory
Amaravati,2019-03-03,22.49,54.86,5.46,12.0,,11.3,0.43,5.49,23.63,0.0,0.0,0.13,54.86,Satisfactory
Amaravati,2019-03-04,21.59,52.32,2.9,,,11.85,0.41,11.52,19.77,0.0,0.0,0.14,52.32,Satisfactory
Amaravati,2019-03-05,,76.9,3.11,13.02,,12.13,,14.74,,0.0,0.01,0.15,76.9,Satisfactory
Amaravati,2019-03-06,49.2,116.27,2.37,16.7,19.07,12.82,0.69,15.37,44.06,0.08,0.18,0.16,111.14583892617448,Moderate
Amaravati,2019-03-07,42.1,87.51,1.68,13.22,14.9,13.14,0.57,11.6,44.93,2.25,4.15,0.74,87.51,Satisfactory
Amaravati,2019-03-08,16.39,53.9,2.15,8.68,,11.34,0.62,10.98,31.2,1.7,4.48,0.42,53.9,Satisfactory
Amaravati,2019-03-09,12.88,59.01,2.8200000000000003,9.92,12.74,11.03,0.69,12.43,29.66,1.38,5.33,0.54,59.01,Satisfactory
Amaravati,2019-03-10,10.66,47.74,4.02,8.02,12.04,9.45,0.35,12.07,22.33,1.05,4.23,0.34,47.74,Good
Amaravati,2019-03-11,12.77,50.79,2.6,8.45,11.05,8.86,0.53,14.06,22.67,0.95,3.31,0.29,26.5,Good
Amaravati,2019-03-12,27.0,90.58,5.029999999999999,15.67,20.7,9.74,0.41,13.33,27.15,1.01,6.81,0.67,90.58,Satisfactory
Amaravati,2019-03-13,32.79,104.04,4.4,17.4,21.8,11.1,0.4,9.21,31.25,0.86,4.9,0.37,103.01986577181208,Moderate
Amaravati,2019-03-14,39.77,129.33,14.09,24.88,38.97,9.4,0.45,,27.19,1.07,9.76,1.02,119.82328859060404,Moderate
Amaravati,2019-03-15,43.78,,6.29,19.29,,9.87,0.64,11.35,29.47,1.03,6.87,0.58,116.32174496644296,Moderate
Amaravati,2019-03-16,40.96,101.35,,14.19,18.37,10.37,0.46,7.42,,1.46,5.11,0.44,101.23255033557048,Moderate
Amaravati,2019-03-17,40.08,93.9,6.5,14.86,21.36,11.63,0.58,7.89,28.04,1.74,9.37,,93.9,Satisfactory
Amaravati,2019-03-18,22.52,69.14,7.47,13.59,21.06,7.71,0.56,10.99,21.12,1.17,4.07,0.33,69.14,Satisfactory
Amaravati,2019-03-19,22.09,53.31,2.18,9.6,11.78,6.44,0.68,9.51,29.78,1.87,3.29,0.26,53.31,Satisfactory
Amaravati,2019-03-20,25.39,49.43,2.04,7.75,9.79,7.63,0.7,9.14,32.42,4.88,,2.27,49.43,Good
Amaravati,2019-03-21,21.71,43.12,1.13,6.24,,7.09,0.5,7.63,36.81,1.7,2.82,0.13,43.12,Good
Amaravati,2019-03-22,23.56,,2.86,12.03,,5.6,0.53,10.27,,1.18,3.57,0.28,53.08,Satisfactory
Amaravati,2019-03-23,,64.65,9.37,,,5.75,0.53,8.61,29.24,1.4,4.5,0.38,64.65,Satisfactory
Amaravati,2019-03-24,17.99,48.09,2.41,8.02,10.43,6.06,0.47,9.11,29.02,1.46,3.2,,48.09,Good
Amaravati,2019-03-25,17.03,46.96,2.89,10.15,,5.53,,13.84,21.8,1.51,3.77,0.25,46.96,Good
Amaravati,2019-03-26,20.58,51.83,3.09,9.93,13.02,5.76,0.49,10.38,21.95,1.2,3.07,0.21,51.83,Satisfactory
Amaravati,2019-03-27,,60.54,2.23,10.84,13.07,7.15,,12.07,32.91,1.09,3.83,0.24,60.54,Satisfactory
Amaravati,2019-03-28,27.44,70.3,3.41,12.49,15.9,6.62,0.54,12.69,28.07,1.18,3.54,0.3,70.3,Satisfactory
Amaravati,2019-03-29,24.11,65.16,2.56,,,6.81,,8.19,30.44,1.08,2.73,0.21,65.16,Satisfactory
Amaravati,2019-03-30,28.43,60.07,1.74,9.49,,8.36,0.56,17.06,42.66,1.26,2.14,0.18,60.07,Satisfactory
Amaravati,2019-03-31,33.0,72.26,1.11,9.26,10.37,7.66,0.58,16.56,34.64,0.69,3.43,0.22,72.26,Satisfactory
Amaravati,2019-04-01,37.09,70.85,1.55,7.48,9.03,7.56,0.69,12.4,38.42,0.52,3.58,0.15,70.85,Satisfactory
Amaravati,2019-04-02,30.05,62.5,1.54,8.62,,6.27,,14.7,31.67,1.13,2.43,0.22,62.5,Satisfactory
Amaravati,2019-04-03,20.75,45.07,1.4,,6.99,,0.48,9.15,25.97,1.09,1.72,0.15,45.07,Good
Amaravati,2019-04-04,13.97,39.04,,7.21,10.98,5.55,0.64,10.24,,1.33,2.13,0.23,39.04,Good
Amaravati,2019-04-05,18.72,50.84,3.12,6.06,9.18,5.8,0.67,13.03,28.03,1.06,2.11,0.15,33.5,Good
Amaravati,2019-04-06,,63.47,2.2,5.25,7.45,6.21,0.62,12.96,40.3,0.51,2.03,0.16,63.47,Satisfactory
Amaravati,2019-04-07,19.4,55.83,1.42,7.03,8.45,4.36,0.76,10.88,38.75,0.8,1.6,0.15,55.83,Satisfactory
Amaravati,2019-04-08,,34.05,1.45,,,4.21,0.57,12.69,22.15,0.69,1.25,0.13,34.05,Good
Amaravati,2019-04-09,20.68,38.77,1.56,4.48,6.040000000000001,4.22,0.63,10.9,,0.71,,0.12,38.77,Good
Amaravati,2019-04-10,16.52,36.76,1.14,,,4.47,0.61,8.92,39.57,0.67,2.24,0.12,39.57,Good
Amaravati,2019-04-11,15.91,33.28,0.46,2.04,2.5,3.7,0.4,13.09,,0.63,1.54,0.12,33.28,Good
Amaravati,2019-04-12,17.24,43.11,2.53,,7.85,3.95,0.58,14.02,30.87,0.78,,0.16,43.11,Good
Amaravati,2019-04-13,25.87,89.0,2.4,,,3.98,0.39,11.84,46.66,,2.74,0.25,89.0,Satisfactory
Amaravati,2019-04-14,15.77,50.12,1.12,6.04,7.16,3.86,0.36,14.45,28.78,0.62,1.37,0.14,28.78,Good
Amaravati,2019-04-15,23.75,68.9,1.94,11.38,13.32,3.49,0.64,18.42,19.94,0.33,2.13,0.18,68.9,Satisfactory
Amaravati,2019-04-16,25.36,81.59,,20.61,,4.81,0.65,22.54,20.53,0.67,2.07,0.21,81.59,Satisfactory
Amaravati,2019-04-17,,91.22,2.19,17.13,19.32,7.6,0.54,15.71,25.28,0.52,2.02,0.18,91.22,Satisfactory
Amaravati,2019-04-18,20.21,,,13.78,16.43,6.54,0.51,10.6,26.51,0.16,3.11,0.14,57.8,Satisfactory
Amaravati,2019-04-19,11.55,37.66,3.35,13.27,16.62,7.05,0.59,12.58,250.08192214926476,0.19,2.64,0.12,37.66,Good
Amaravati,2019-04-20,9.39,36.94,,12.29,15.1,,0.35,17.07,24.65,0.27,2.25,0.14,36.94,Good
Amaravati,2019-04-21,9.77,35.42,1.48,12.59,14.07,3.34,0.32,21.81,28.75,0.01,2.55,0.14,35.42,Good
Amaravati,2019-04-22,21.38,75.6,2.29,19.85,,4.32,0.48,23.3,39.42,0.39,2.28,0.23,75.6,Satisfactory
Amaravati,2019-04-23,24.68,132.02,8.38,29.05,,3.97,0.58,16.03,23.73,0.41,3.95,0.48,121.61060402684564,Moderate
Amaravati,2019-04-24,17.58,59.05,2.68,18.08,20.76,4.04,0.48,12.66,27.14,0.25,,,59.05,Satisfactory
Amaravati,2019-04-25,28.05,84.5,4.67,18.74,23.41,6.85,0.48,12.78,25.81,0.24,,0.13,84.5,Satisfactory
Amaravati,2019-04-26,,79.71,2.79,18.31,21.1,8.01,0.51,8.71,34.54,0.19,1.79,,79.71,Satisfactory
Amaravati,2019-04-27,,70.68,1.97,16.88,18.85,5.65,0.66,16.4,,,,0.11,70.68,Satisfactory
Amaravati,2019-04-28,15.52,46.14,2.16,,,4.67,0.42,13.67,23.72,0.11,1.33,0.18,46.14,Good
Amaravati,2019-04-29,12.11,40.82,2.1,15.46,17.560000000000002,4.07,0.31,12.72,,0.06,1.73,0.13,40.82,Good
Amaravati,2019-04-30,68.61877709486593,60.71,1.99,,21.22,4.84,0.4,13.57,35.2,0.05,1.84,0.18,60.71,Satisfactory
Amaravati,2019-05-01,27.18,93.8,2.87,23.54,26.41,3.53,0.64,26.8,38.05,0.45,2.85,0.27,93.8,Satisfactory
Amaravati,2019-05-02,38.9,111.93,1.76,27.29,29.05,3.52,0.98,16.06,56.99,0.57,,0.37,108.26221476510068,Moderate
Amaravati,2019-05-03,57.73,211.34,3.54,35.92,39.46,5.61,0.78,,58.87,0.7,,0.51,174.31315436241613,Moderate
Amaravati,2019-05-04,44.49,163.62,1.1699999999999982,22.32,23.49,7.12,0.53,16.97,67.99,,2.22,0.38,142.60657718120805,Moderate
Amaravati,2019-05-05,39.76,152.97,1.12,23.24,24.36,6.0,0.52,15.33,69.15,0.35,1.97,0.18,135.53040268456377,Moderate
Amaravati,2019-05-06,47.3,,1.53,20.22,21.75,7.92,0.64,22.25,68.43,0.3,2.17,0.15,124.76,Moderate
Amaravati,2019-05-07,39.81,138.9,1.14,18.58,19.72,7.81,0.44,,51.98,0.14,1.37,0.12,126.18187919463088,Moderate
Amaravati,2019-05-08,49.19,155.58,0.95,26.89,27.84,4.26,0.77,25.9,73.55,0.48,4.0,0.2,137.26456375838927,Moderate
Amaravati,2019-05-09,40.38,112.93,1.400000000000002,24.31,25.71,5.75,0.7,30.4,74.3,,2.48,0.18,108.92664429530204,Moderate
Amaravati,2019-05-10,44.65,114.79,1.63,19.79,21.42,7.06,0.63,,54.72,0.34,2.48,0.12,110.16248322147652,Moderate
Amaravati,2019-05-11,35.5,98.4,1.74,19.290000000000003,,6.98,0.59,17.83,49.82,,1.68,0.12,98.4,Satisfactory
Amaravati,2019-05-12,41.0,,1.15,37.0,38.15,5.35,0.78,23.6,37.05,0.45,3.7,0.35,114.95302013422818,Moderate
Amaravati,2019-05-13,36.14,103.71,1.82,19.59,21.41,6.69,0.78,23.1,45.48,0.17,1.68,0.1,102.80060402684563,Moderate
Amaravati,2019-05-14,40.41,,1.99,21.47,23.46,4.15,0.5,25.09,43.31,0.06,1.6,0.11,101.72422818791946,Moderate
Amaravati,2019-05-15,34.12,88.79,1.7,19.98,,6.69,,24.2,42.21,0.14,,0.11,88.79,Satisfactory
Amaravati,2019-05-16,,95.91,1.93,20.32,,4.91,0.53,21.47,43.36,0.23,2.08,0.12,95.91,Satisfactory
Amaravati,2019-05-17,43.1,96.34,2.0,21.71,23.71,5.96,0.67,24.72,42.13,0.31,1.77,0.16,96.34,Satisfactory
Amaravati,2019-05-18,35.3,89.42,0.8,17.33,18.13,4.32,0.47,17.09,44.47,0.06,1.16,0.11,89.42,Satisfactory
Amaravati,2019-05-19,40.35,94.6,0.91,18.93,19.84,4.17,0.53,,45.97,0.06,,0.11,94.6,Satisfactory
Amaravati,2019-05-20,32.33,78.4,1.83,19.42,21.25,4.01,0.61,21.27,34.54,0.15,1.24,0.11,78.4,Satisfactory
Amaravati,2019-05-21,24.95,74.2,1.86,20.68,22.54,3.36,0.49,16.73,19.84,0.1,1.17,0.14,74.2,Satisfactory
Amaravati,2019-05-22,32.3,85.04,2.18,18.38,20.56,3.7,0.79,27.47,41.48,0.11,1.27,,85.04,Satisfactory
Amaravati,2019-05-23,30.42,76.95,1.27,,,3.25,0.72,13.67,30.35,0.21,1.02,0.11,76.95,Satisfactory
Amaravati,2019-05-24,36.5,84.57,1.5,17.83,19.33,3.8,0.63,14.71,37.15,0.17,1.46,0.11,84.57,Satisfactory
Amaravati,2019-05-25,,98.75,1.7,17.31,19.01,4.07,0.89,18.61,48.85,,1.82,0.11,98.75,Satisfactory
Amaravati,2019-05-26,40.51,99.45,0.71,16.93,17.64,3.35,0.51,,54.63,0.14,1.55,0.14,99.45,Satisfactory
Amaravati,2019-05-27,38.88,86.09,1.31,18.0,19.31,4.51,0.47,13.86,51.56,0.14,,,86.09,Satisfactory
Amaravati,2019-05-28,36.31,77.21,,18.03,19.5,4.47,0.52,17.79,,0.14,1.09,0.11,77.21,Satisfactory
Amaravati,2019-05-29,38.7,82.24,1.45,16.29,17.74,4.22,0.48,15.76,42.04,-0.14,1.06,0.11,82.24,Satisfactory
Amaravati,2019-05-30,33.52,79.78,2.1099999999999994,26.44,28.55,3.85,0.57,,45.17,0.23,2.96,0.15,79.78,Satisfactory
Amaravati,2019-05-31,,,0.97,17.39,18.36,4.06,0.51,14.55,48.97,0.03,1.06,0.12,75.96,Satisfactory
Amaravati,2019-06-01,41.89,99.66,1.66,,24.64,4.84,0.77,17.7,39.43,0.16,1.62,0.19,99.66,Satisfactory
Amaravati,2019-06-02,41.47,90.61,,18.25,,,0.5,16.21,54.72,0.05,1.29,,90.61,Satisfactory
Amaravati,2019-06-03,,73.42,1.39,20.17,21.56,4.0,,18.1,43.53,0.13,1.09,0.13,73.42,Satisfactory
Amaravati,2019-06-04,39.73,104.78,1.54,27.54,29.08,3.61,0.95,17.17,42.88,0.17,2.37,0.24,103.51154362416108,Moderate
Amaravati,2019-06-05,36.24,84.55,0.66,19.93,20.59,4.56,0.46,21.35,54.64,0.06,1.09,0.11,84.55,Satisfactory
Amaravati,2019-06-06,24.16,59.22,1.81,26.79,28.6,12.18,0.53,26.62,41.27,0.28,1.46,,59.22,Satisfactory
Amaravati,2019-06-07,23.12,57.48,,24.2,25.72,5.86,0.52,23.46,56.71,0.15,1.38,0.12,57.48,Satisfactory
Amaravati,2019-06-08,31.95,71.15,2.87,26.2,29.07,7.52,0.58,17.18,55.48,0.03,1.32,0.14,71.15,Satisfactory
Amaravati,2019-06-09,26.02,66.47,0.73,20.95,21.68,5.5,0.52,15.99,75.1,0.07,1.06,0.12,75.1,Satisfactory
Amaravati,2019-06-10,22.19,63.59,2.62,25.07,27.69,5.06,0.5,18.35,62.52,0.13,1.19,0.18,63.59,Satisfactory
Amaravati,2019-06-11,13.91,48.33,3.61,,,4.78,0.37,14.02,44.59,0.08,1.26,0.12,48.33,Good
Amaravati,2019-06-12,11.81,43.2,5.0,29.99,34.989999999999995,4.69,0.34,13.82,41.43,0.09,1.65,0.13,43.2,Good
Amaravati,2019-06-13,10.02,31.73,4.88,33.11,37.99,3.35,0.49,17.28,38.1,0.2,2.31,0.1,41.3875,Good
Amaravati,2019-06-14,9.55,31.71,3.23,24.02,27.25,2.09,0.36,16.48,32.84,0.27,1.13,0.12,32.84,Good
Amaravati,2019-06-15,17.42,,1.53,18.88,,3.49,0.38,14.79,38.49,0.08,0.96,0.2,69.93,Satisfactory
Amaravati,2019-06-16,19.25,71.73,0.8,18.26,19.06,,0.31,9.68,47.37,0.22,1.39,0.1,71.73,Satisfactory
Amaravati,2019-06-17,23.99,,3.71,28.19,31.9,4.94,,14.94,30.27,0.18,3.67,0.18,66.09,Satisfactory
Amaravati,2019-06-18,23.62,68.06,7.98,36.52,44.5,2.85,0.46,13.66,30.54,0.27,3.55,0.44,68.06,Satisfactory
Amaravati,2019-06-19,21.28,72.04,,27.95,30.82,4.57,0.44,18.83,38.25,0.27,3.08,0.19,72.04,Satisfactory
Amaravati,2019-06-20,,40.6,3.87,,,4.45,0.45,18.94,34.87,0.28,1.73,0.14,40.6,Good
Amaravati,2019-06-21,17.9,39.22,,29.14,32.01,4.79,0.57,16.39,32.98,0.18,2.02,0.15,39.22,Good
Amaravati,2019-06-22,17.07,40.3,1.54,25.75,27.29,5.54,0.5,16.01,36.19,0.04,,5.99,40.3,Good
Amaravati,2019-06-23,13.45,34.6,1.0,24.16,25.16,4.77,,14.9,40.53,0.06,1.31,0.2,40.53,Good
Amaravati,2019-06-24,15.93,32.7,1.43,20.53,,5.4,0.43,16.53,42.92,0.11,,0.11,42.92,Good
Amaravati,2019-06-25,19.8,34.77,2.36,,33.02,4.41,0.76,14.36,38.26,0.08,2.31,0.28,38.325,Good
Amaravati,2019-06-26,21.45,38.36,4.83,36.24,41.07,4.23,,17.88,24.68,0.08,,0.31,45.3,Good
Amaravati,2019-06-27,12.45,30.36,3.08,26.62,29.700000000000003,3.09,0.53,17.43,27.85,0.1,1.04,0.17,33.275,Good
Amaravati,2019-06-28,9.57,26.83,2.1,22.0,24.1,3.36,0.36,19.5,32.37,0.07,0.44,0.1,32.37,Good
Amaravati,2019-06-29,8.23,21.73,1.72,20.71,,2.82,0.32,18.01,32.91,0.05,0.23,0.1,32.91,Good
Amaravati,2019-06-30,11.55,25.16,1.2,22.16,23.36,2.1,0.35,17.0,40.21,0.03,0.41,0.1,40.21,Good
Amaravati,2019-07-01,,23.95,4.39,29.37,33.76,2.9,0.42,16.27,29.58,0.11,0.91,0.24,36.7125,Good
Amaravati,2019-07-02,12.05,24.42,6.49,29.88,36.37,2.4,0.59,13.78,23.41,0.07,0.72,,37.35,Good
Amaravati,2019-07-03,14.54,32.83,7.23,30.62,37.85,2.68,0.61,12.6,27.29,0.09,0.67,0.1,38.275,Good
Amaravati,2019-07-04,8.4,21.46,,,41.47,2.7,0.57,,26.69,0.27,0.83,0.16,37.95,Good
Amaravati,2019-07-05,10.31,22.14,8.27,25.22,33.489999999999995,2.46,0.62,16.24,22.99,0.23,1.38,0.59,31.525,Good
Amaravati,2019-07-06,48.97695298170514,38.67,2.55,18.0,20.55,3.43,0.58,18.86,26.64,0.21,0.49,0.16,38.67,Good
Amaravati,2019-07-07,15.17,40.56,0.93,18.2,19.13,1.28,0.39,23.12,30.24,0.09,0.56,0.16,40.56,Good
Amaravati,2019-07-08,13.1,34.85,2.64,,25.52,1.91,,17.88,25.83,0.17,,0.17,34.85,Good
Amaravati,2019-07-09,11.3,31.96,4.61,23.47,28.08,1.62,0.28,17.09,27.47,0.11,0.82,0.15,31.96,Good
