Timestamp,Reactor_ID,Temperature_C,Pressure_bar,Flow_rate_L_min,Conversion_pct,Status
2024-01-07 11:00:00,R-101,83.4,3.71,147.7,78.8,operational
2024-01-07 11:00:00,R-102,84.0,4.15,149.5,79.1,operational
2024-01-07 11:00:00,R-103,91.0,3.69,152.5,80.7,operational
2024-01-07 11:00:00,R-104,81.6,3.58,152.0,76.9,operational
2024-01-07 11:00:00,R-105,82.2,3.84,145.2,77.0,operational
2024-01-07 12:00:00,R-101,82.7,4.02,154.6,84.6,operational
2024-01-07 12:00:00,R-102,86.5,3.95,157.9,81.2,maintenance
2024-01-07 12:00:00,R-103,89.5,4.19,150.3,74.0,operational
2024-01-07 12:00:00,R-104,80.5,3.59,151.2,83.3,operational
2024-01-07 12:00:00,R-105,84.5,3.31,154.1,74.0,operational
2024-01-07 13:00:00,R-101,82.8,4.26,158.0,86.5,operational
2024-01-07 13:00:00,R-102,82.9,3.49,139.4,76.6,operational
2024-01-07 13:00:00,R-103,86.4,3.79,155.3,79.2,operational
2024-01-07 13:00:00,R-104,80.7,3.51,146.4,80.2,operational
2024-01-07 13:00:00,R-105,84.5,3.83,152.6,67.0,operational
2024-01-07 14:00:00,R-101,84.9,4.28,158.7,82.5,operational
2024-01-07 14:00:00,R-102,81.2,4.21,146.0,81.8,operational
2024-01-07 14:00:00,R-103,87.1,3.86,134.8,75.8,operational
2024-01-07 14:00:00,R-104,78.6,3.37,146.9,84.3,operational
2024-01-07 14:00:00,R-105,83.4,4.44,142.5,77.9,operational
2024-01-07 15:00:00,R-101,86.5,4.15,153.8,81.4,operational
2024-01-07 15:00:00,R-102,87.5,4.21,147.1,78.7,operational
2024-01-07 15:00:00,R-103,87.8,3.63,156.3,81.4,operational
2024-01-07 15:00:00,R-104,85.8,3.56,152.4,80.2,operational
2024-01-07 15:00:00,R-105,83.0,3.7,152.4,76.8,operational
2024-01-07 16:00:00,R-101,84.5,3.83,154.8,84.8,operational
2024-01-07 16:00:00,R-102,83.9,3.65,147.7,81.6,operational
2024-01-07 16:00:00,R-103,86.9,3.55,148.5,74.4,operational
2024-01-07 16:00:00,R-104,83.3,3.8,150.4,79.7,operational
2024-01-07 16:00:00,R-105,85.1,4.17,143.5,66.8,operational
2024-01-07 17:00:00,R-101,84.1,3.96,147.8,83.2,operational
2024-01-07 17:00:00,R-102,84.7,4.08,142.9,85.6,operational
2024-01-07 17:00:00,R-103,84.8,3.88,150.6,74.3,operational
2024-01-07 17:00:00,R-104,82.7,3.42,151.4,85.0,operational
2024-01-07 17:00:00,R-105,80.3,3.07,151.0,75.9,operational
2024-01-07 18:00:00,R-101,83.1,4.02,155.9,85.7,maintenance
2024-01-07 18:00:00,R-102,85.7,4.01,153.2,82.2,operational
2024-01-07 18:00:00,R-103,87.6,3.93,147.3,78.0,operational
2024-01-07 18:00:00,R-104,80.5,3.58,143.4,84.7,operational
2024-01-07 18:00:00,R-105,85.6,4.41,139.9,75.4,operational
2024-01-07 19:00:00,R-101,85.0,4.01,152.4,81.6,operational
2024-01-07 19:00:00,R-102,82.0,3.98,148.2,80.8,operational
2024-01-07 19:00:00,R-103,86.0,3.63,146.5,74.4,operational
2024-01-07 19:00:00,R-104,81.7,3.5,138.9,76.7,operational
2024-01-07 19:00:00,R-105,83.9,4.11,147.1,77.4,operational
2024-01-07 20:00:00,R-101,84.0,3.74,160.6,76.4,operational
2024-01-07 20:00:00,R-102,83.2,3.97,149.2,78.3,operational
2024-01-07 20:00:00,R-103,86.7,3.22,145.0,75.8,operational
2024-01-07 20:00:00,R-104,82.9,,162.3,87.6,operational
2024-01-07 20:00:00,R-105,83.7,3.64,148.1,73.1,operational
2024-01-07 21:00:00,R-101,82.6,4.06,162.5,80.8,operational
2024-01-07 21:00:00,R-102,86.3,4.07,145.2,86.7,operational
2024-01-07 21:00:00,R-103,86.9,3.83,151.9,74.7,operational
2024-01-07 21:00:00,R-104,80.5,3.45,151.0,85.7,operational
2024-01-07 21:00:00,R-105,83.2,3.78,150.5,75.1,operational
2024-01-07 22:00:00,R-101,80.8,3.29,156.8,79.5,operational
2024-01-07 22:00:00,R-102,86.3,3.74,155.4,80.6,operational
2024-01-07 22:00:00,R-103,86.1,3.58,143.6,72.8,operational
2024-01-07 22:00:00,R-104,79.6,3.66,148.5,83.8,operational
2024-01-07 22:00:00,R-105,82.6,3.93,150.2,70.7,operational
2024-01-07 23:00:00,R-101,84.2,3.78,148.2,83.6,maintenance
2024-01-07 23:00:00,R-102,84.1,4.19,152.4,76.1,operational
2024-01-07 23:00:00,R-103,88.2,3.52,145.4,73.9,operational
2024-01-07 23:00:00,R-104,82.5,,136.0,81.1,operational
2024-01-07 23:00:00,R-105,85.3,3.6,151.0,72.7,operational
